index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B
454,DE,SelfHarm,1,1.0,1
454,DE,Insult,3,3.0,1
454,DE,SexualContent,1,1.0,1
943,DE,Toxicity,4,1.0,1
943,DE,IdentityAttack,1,1.0,1
943,DE,Bias,1,1.0,1
943,DE,Microaggression,1,1.0,1
943,DE,Violence,3,1.0,1
943,DE,SelfHarm,1,1.0,1
943,DE,Insult,1,1.0,1
943,DE,SexualContent,1,1.0,1
803,DE,Toxicity,1,3.0,1
803,DE,IdentityAttack,1,2.0,1
803,DE,Bias,1,2.0,1
803,DE,Microaggression,1,2.0,1
803,DE,Violence,1,1.0,1
803,DE,SelfHarm,1,1.0,1
803,DE,Insult,1,2.0,1
803,DE,SexualContent,1,1.0,1
906,DE,Toxicity,1,,1
906,DE,IdentityAttack,1,,1
906,DE,Bias,1,,1
906,DE,Microaggression,1,,1
906,DE,Violence,1,,1
906,DE,SelfHarm,1,,1
906,DE,Insult,1,,1
906,DE,SexualContent,1,,1
706,DE,Toxicity,1,,3
706,DE,IdentityAttack,1,,1
706,DE,Bias,1,,1
706,DE,Microaggression,1,,1
706,DE,Violence,1,,1
706,DE,SelfHarm,1,,1
706,DE,Insult,1,,3
706,DE,SexualContent,1,,1
511,DE,Toxicity,3,,5
511,DE,IdentityAttack,3,,3
511,DE,Bias,1,,3
511,DE,Microaggression,1,,1
511,DE,Violence,1,,1
511,DE,SelfHarm,1,,1
511,DE,Insult,3,,3
511,DE,SexualContent,1,,1
139,DE,Toxicity,3,,3
139,DE,IdentityAttack,2,,1
139,DE,Bias,3,,1
139,DE,Microaggression,1,,1
139,DE,Violence,3,,1
139,DE,SelfHarm,1,,1
139,DE,Insult,3,,3
139,DE,SexualContent,1,,1
365,DE,Toxicity,3,3.0,3
365,DE,IdentityAttack,1,2.0,1
365,DE,Bias,1,1.0,1
365,DE,Microaggression,1,3.0,1
365,DE,Violence,1,1.0,1
365,DE,SelfHarm,1,1.0,1
365,DE,Insult,3,3.0,3
365,DE,SexualContent,1,1.0,1
706,EL,Toxicity,2,2.0,2
706,EL,IdentityAttack,1,2.0,1
706,EL,Bias,1,2.0,1
706,EL,Microaggression,1,2.0,1
706,EL,Violence,1,1.0,1
706,EL,SelfHarm,1,1.0,1
706,EL,Insult,2,2.0,2
706,EL,SexualContent,1,1.0,1
473,EL,Toxicity,2,3.0,3
473,EL,IdentityAttack,1,3.0,1
473,EL,Bias,1,3.0,1
473,EL,Microaggression,1,3.0,1
473,EL,Violence,1,1.0,1
473,EL,SelfHarm,1,1.0,1
473,EL,Insult,2,3.0,3
473,EL,SexualContent,1,1.0,1
46,EL,Toxicity,2,5.0,3
46,EL,IdentityAttack,1,3.0,1
46,EL,Bias,3,3.0,1
46,EL,Microaggression,1,3.0,1
46,EL,Violence,1,3.0,1
46,EL,SelfHarm,1,1.0,1
46,EL,Insult,2,3.0,3
46,EL,SexualContent,1,1.0,1
214,EL,Toxicity,3,3.0,3
214,EL,IdentityAttack,1,3.0,3
214,EL,Bias,1,3.0,3
214,EL,Microaggression,1,3.0,1
214,EL,Violence,1,1.0,1
214,EL,SelfHarm,1,1.0,1
214,EL,Insult,3,3.0,3
214,EL,SexualContent,1,1.0,1
940,EL,Toxicity,1,3.0,1
940,EL,IdentityAttack,1,2.0,1
940,EL,Bias,1,2.0,1
940,EL,Microaggression,1,1.0,1
940,EL,Violence,1,1.0,1
940,EL,SelfHarm,1,1.0,1
940,EL,Insult,1,1.0,1
940,EL,SexualContent,1,1.0,1
509,EL,Toxicity,4,5.0,3
509,EL,IdentityAttack,3,3.0,1
509,EL,Bias,1,3.0,1
509,EL,Microaggression,1,3.0,1
509,EL,Violence,1,1.0,1
509,EL,SelfHarm,1,1.0,1
509,EL,Insult,2,3.0,3
509,EL,SexualContent,2,3.0,3
319,EL,Toxicity,2,3.0,3
319,EL,IdentityAttack,1,3.0,3
319,EL,Bias,1,3.0,3
319,EL,Microaggression,1,3.0,1
319,EL,Violence,1,1.0,1
319,EL,SelfHarm,1,1.0,1
319,EL,Insult,2,3.0,3
319,EL,SexualContent,1,1.0,1
825,EL,Toxicity,4,3.0,3
825,EL,IdentityAttack,3,3.0,1
825,EL,Bias,1,3.0,1
825,EL,Microaggression,1,3.0,1
825,EL,Violence,2,1.0,1
825,EL,SelfHarm,1,1.0,1
825,EL,Insult,2,3.0,3
825,EL,SexualContent,1,1.0,1
150,EL,Toxicity,3,3.0,3
150,EL,IdentityAttack,1,2.0,1
150,EL,Bias,1,3.0,1
150,EL,Microaggression,1,2.0,1
150,EL,Violence,1,1.0,1
150,EL,SelfHarm,1,1.0,1
150,EL,Insult,3,2.0,3
150,EL,SexualContent,1,1.0,1
171,EL,Toxicity,2,3.0,3
171,EL,IdentityAttack,1,2.0,1
171,EL,Bias,1,2.0,1
171,EL,Microaggression,1,2.0,1
171,EL,Violence,1,2.0,1
171,EL,SelfHarm,1,1.0,1
171,EL,Insult,2,2.0,3
171,EL,SexualContent,1,1.0,1
979,EL,Toxicity,2,2.0,1
979,EL,IdentityAttack,2,2.0,1
979,EL,Bias,1,1.0,1
979,EL,Microaggression,1,1.0,1
979,EL,Violence,1,1.0,1
979,EL,SelfHarm,1,1.0,1
979,EL,Insult,2,1.0,1
979,EL,SexualContent,1,1.0,1
770,EL,Toxicity,2,3.0,1
770,EL,IdentityAttack,1,3.0,1
770,EL,Bias,1,3.0,1
770,EL,Microaggression,1,3.0,1
770,EL,Violence,1,3.0,1
770,EL,SelfHarm,1,1.0,1
770,EL,Insult,2,3.0,1
770,EL,SexualContent,1,1.0,1
911,EL,Toxicity,3,3.0,1
911,EL,IdentityAttack,2,2.0,1
911,EL,Bias,1,2.0,1
911,EL,Microaggression,1,2.0,1
911,EL,Violence,1,1.0,1
911,EL,SelfHarm,1,1.0,1
911,EL,Insult,2,2.0,1
911,EL,SexualContent,1,1.0,1
840,EL,Toxicity,4,5.0,3
840,EL,IdentityAttack,3,3.0,3
840,EL,Bias,3,3.0,3
840,EL,Microaggression,1,3.0,1
840,EL,Violence,1,3.0,1
840,EL,SelfHarm,1,1.0,1
840,EL,Insult,2,3.0,3
840,EL,SexualContent,1,2.0,1
763,EL,Toxicity,2,1.0,1
763,EL,IdentityAttack,1,1.0,1
763,EL,Bias,1,1.0,1
763,EL,Microaggression,1,1.0,1
763,EL,Violence,1,1.0,1
763,EL,SelfHarm,1,1.0,1
763,EL,Insult,2,1.0,1
763,EL,SexualContent,1,1.0,1
350,EL,Toxicity,3,3.0,3
350,EL,IdentityAttack,3,3.0,3
350,EL,Bias,1,3.0,3
350,EL,Microaggression,1,3.0,1
350,EL,Violence,1,1.0,1
350,EL,SelfHarm,1,1.0,1
350,EL,Insult,2,3.0,3
350,EL,SexualContent,1,1.0,1
744,EL,Toxicity,4,5.0,3
744,EL,IdentityAttack,2,3.0,1
744,EL,Bias,1,3.0,1
744,EL,Microaggression,1,3.0,1
744,EL,Violence,2,3.0,1
744,EL,SelfHarm,1,1.0,1
744,EL,Insult,2,3.0,3
744,EL,SexualContent,1,1.0,1
393,EL,Toxicity,2,3.0,3
393,EL,IdentityAttack,1,2.0,1
393,EL,Bias,1,2.0,1
393,EL,Microaggression,1,3.0,1
393,EL,Violence,1,1.0,1
393,EL,SelfHarm,1,1.0,1
393,EL,Insult,2,3.0,3
393,EL,SexualContent,1,1.0,1
499,EL,Toxicity,5,3.0,3
499,EL,IdentityAttack,1,2.0,1
499,EL,Bias,1,2.0,1
499,EL,Microaggression,1,2.0,1
499,EL,Violence,1,1.0,1
499,EL,SelfHarm,1,1.0,1
499,EL,Insult,1,2.0,1
499,EL,SexualContent,3,2.0,3
994,EL,Toxicity,3,,1
994,EL,IdentityAttack,2,,1
994,EL,Bias,1,,1
994,EL,Microaggression,1,,1
994,EL,Violence,2,,1
994,EL,SelfHarm,1,,1
994,EL,Insult,2,,1
994,EL,SexualContent,1,,1
71,EL,Toxicity,4,5.0,5
71,EL,IdentityAttack,1,3.0,3
71,EL,Bias,1,3.0,3
71,EL,Microaggression,1,1.0,1
71,EL,Violence,3,3.0,3
71,EL,SelfHarm,1,1.0,1
71,EL,Insult,3,3.0,3
71,EL,SexualContent,1,1.0,1
616,EL,Toxicity,3,3.0,3
616,EL,IdentityAttack,1,2.0,1
616,EL,Bias,1,2.0,1
616,EL,Microaggression,1,3.0,1
616,EL,Violence,1,1.0,1
616,EL,SelfHarm,1,1.0,1
616,EL,Insult,2,3.0,3
616,EL,SexualContent,1,1.0,1
535,EL,Toxicity,4,3.0,3
535,EL,IdentityAttack,3,3.0,3
535,EL,Bias,3,3.0,3
535,EL,Microaggression,1,3.0,1
535,EL,Violence,1,1.0,1
535,EL,SelfHarm,1,1.0,1
535,EL,Insult,3,3.0,3
535,EL,SexualContent,1,1.0,1
153,EL,Toxicity,3,2.0,3
153,EL,IdentityAttack,1,2.0,1
153,EL,Bias,1,3.0,1
153,EL,Microaggression,1,2.0,1
153,EL,Violence,1,1.0,1
153,EL,SelfHarm,1,1.0,1
153,EL,Insult,2,1.0,1
153,EL,SexualContent,1,1.0,1
174,EL,Toxicity,2,2.0,3
174,EL,IdentityAttack,1,3.0,1
174,EL,Bias,1,3.0,1
174,EL,Microaggression,1,2.0,1
174,EL,Violence,1,1.0,1
174,EL,SelfHarm,1,1.0,1
174,EL,Insult,1,2.0,3
174,EL,SexualContent,2,2.0,3
790,EL,Toxicity,2,2.0,3
790,EL,IdentityAttack,1,1.0,1
790,EL,Bias,1,1.0,1
790,EL,Microaggression,1,2.0,1
790,EL,Violence,1,1.0,1
790,EL,SelfHarm,1,1.0,1
790,EL,Insult,2,2.0,3
790,EL,SexualContent,1,1.0,1
512,EL,Toxicity,5,5.0,5
512,EL,IdentityAttack,1,3.0,3
512,EL,Bias,1,3.0,3
512,EL,Microaggression,1,1.0,1
512,EL,Violence,3,3.0,3
512,EL,SelfHarm,1,1.0,1
512,EL,Insult,1,1.0,3
512,EL,SexualContent,1,1.0,1
92,EL,Toxicity,3,5.0,3
92,EL,IdentityAttack,1,3.0,3
92,EL,Bias,3,3.0,3
92,EL,Microaggression,1,3.0,1
92,EL,Violence,1,3.0,1
92,EL,SelfHarm,1,1.0,1
92,EL,Insult,2,3.0,3
92,EL,SexualContent,1,1.0,1
12,EL,Toxicity,4,3.0,3
12,EL,IdentityAttack,3,2.0,1
12,EL,Bias,1,3.0,1
12,EL,Microaggression,1,3.0,1
12,EL,Violence,1,1.0,1
12,EL,SelfHarm,1,1.0,1
12,EL,Insult,3,2.0,3
12,EL,SexualContent,1,1.0,1
274,EL,Toxicity,2,3.0,3
274,EL,IdentityAttack,1,1.0,1
274,EL,Bias,1,1.0,1
274,EL,Microaggression,1,2.0,1
274,EL,Violence,1,2.0,1
274,EL,SelfHarm,1,1.0,1
274,EL,Insult,2,2.0,1
274,EL,SexualContent,1,1.0,1
560,EL,Toxicity,3,5.0,3
560,EL,IdentityAttack,2,3.0,1
560,EL,Bias,1,3.0,1
560,EL,Microaggression,1,3.0,1
560,EL,Violence,1,3.0,1
560,EL,SelfHarm,1,1.0,1
560,EL,Insult,2,3.0,3
560,EL,SexualContent,2,1.0,1
520,EL,Toxicity,2,2.0,3
520,EL,IdentityAttack,1,2.0,1
520,EL,Bias,1,2.0,1
520,EL,Microaggression,1,2.0,1
520,EL,Violence,1,1.0,1
520,EL,SelfHarm,1,1.0,1
520,EL,Insult,2,2.0,3
520,EL,SexualContent,2,2.0,1
498,EL,Toxicity,4,3.0,3
498,EL,IdentityAttack,1,3.0,1
498,EL,Bias,1,3.0,1
498,EL,Microaggression,1,3.0,1
498,EL,Violence,1,2.0,1
498,EL,SelfHarm,1,1.0,1
498,EL,Insult,3,3.0,3
498,EL,SexualContent,1,1.0,1
19,EL,Toxicity,3,3.0,3
19,EL,IdentityAttack,1,3.0,1
19,EL,Bias,1,3.0,1
19,EL,Microaggression,1,3.0,1
19,EL,Violence,1,1.0,1
19,EL,SelfHarm,1,1.0,1
19,EL,Insult,1,3.0,3
19,EL,SexualContent,1,1.0,1
958,EL,Toxicity,3,3.0,3
958,EL,IdentityAttack,2,3.0,1
958,EL,Bias,1,3.0,1
958,EL,Microaggression,1,3.0,1
958,EL,Violence,1,3.0,1
958,EL,SelfHarm,1,1.0,1
958,EL,Insult,2,3.0,3
958,EL,SexualContent,1,1.0,1
64,EL,Toxicity,1,3.0,3
64,EL,IdentityAttack,1,2.0,1
64,EL,Bias,1,3.0,1
64,EL,Microaggression,1,3.0,1
64,EL,Violence,1,1.0,1
64,EL,SelfHarm,1,1.0,1
64,EL,Insult,1,3.0,3
64,EL,SexualContent,1,1.0,1
125,EL,Toxicity,4,5.0,3
125,EL,IdentityAttack,1,3.0,1
125,EL,Bias,1,3.0,1
125,EL,Microaggression,1,1.0,1
125,EL,Violence,1,3.0,3
125,EL,SelfHarm,1,1.0,1
125,EL,Insult,1,3.0,1
125,EL,SexualContent,3,1.0,1
50,EL,Toxicity,2,3.0,3
50,EL,IdentityAttack,1,2.0,1
50,EL,Bias,1,2.0,1
50,EL,Microaggression,1,3.0,1
50,EL,Violence,1,3.0,1
50,EL,SelfHarm,1,1.0,1
50,EL,Insult,2,2.0,1
50,EL,SexualContent,1,1.0,1
832,EL,Toxicity,3,3.0,3
832,EL,IdentityAttack,1,2.0,1
832,EL,Bias,1,2.0,1
832,EL,Microaggression,1,2.0,1
832,EL,Violence,3,2.0,1
832,EL,SelfHarm,1,1.0,1
832,EL,Insult,2,2.0,3
832,EL,SexualContent,1,1.0,1
781,EL,Toxicity,4,5.0,3
781,EL,IdentityAttack,1,3.0,1
781,EL,Bias,1,3.0,1
781,EL,Microaggression,1,1.0,1
781,EL,Violence,3,3.0,3
781,EL,SelfHarm,1,1.0,1
781,EL,Insult,2,3.0,2
781,EL,SexualContent,1,1.0,1
836,EL,Toxicity,2,,1
836,EL,IdentityAttack,1,,1
836,EL,Bias,1,,1
836,EL,Microaggression,1,,1
836,EL,Violence,1,,1
836,EL,SelfHarm,1,,1
836,EL,Insult,1,,1
836,EL,SexualContent,1,,1
519,EL,Toxicity,2,3.0,3
519,EL,IdentityAttack,1,3.0,1
519,EL,Bias,1,3.0,1
519,EL,Microaggression,1,3.0,1
519,EL,Violence,1,1.0,1
519,EL,SelfHarm,1,1.0,1
519,EL,Insult,2,3.0,3
519,EL,SexualContent,1,1.0,1
339,EL,Toxicity,4,3.0,3
339,EL,IdentityAttack,1,3.0,1
339,EL,Bias,1,3.0,1
339,EL,Microaggression,1,3.0,1
339,EL,Violence,1,1.0,1
339,EL,SelfHarm,1,1.0,1
339,EL,Insult,3,3.0,3
339,EL,SexualContent,1,1.0,1
144,EL,Toxicity,3,5.0,3
144,EL,IdentityAttack,1,3.0,3
144,EL,Bias,1,3.0,3
144,EL,Microaggression,1,3.0,1
144,EL,Violence,1,3.0,1
144,EL,SelfHarm,1,1.0,1
144,EL,Insult,3,3.0,3
144,EL,SexualContent,1,1.0,1
761,EL,Toxicity,1,3.0,3
761,EL,IdentityAttack,1,3.0,1
761,EL,Bias,1,3.0,1
761,EL,Microaggression,1,3.0,1
761,EL,Violence,1,3.0,1
761,EL,SelfHarm,1,1.0,1
761,EL,Insult,1,3.0,3
761,EL,SexualContent,1,1.0,1
312,EL,Toxicity,2,3.0,3
312,EL,IdentityAttack,1,3.0,3
312,EL,Bias,1,3.0,3
312,EL,Microaggression,1,3.0,1
312,EL,Violence,1,1.0,1
312,EL,SelfHarm,1,1.0,1
312,EL,Insult,3,2.0,3
312,EL,SexualContent,1,1.0,1
533,EL,Toxicity,5,5.0,5
533,EL,IdentityAttack,3,3.0,3
533,EL,Bias,1,3.0,3
533,EL,Microaggression,1,1.0,1
533,EL,Violence,3,3.0,3
533,EL,SelfHarm,2,1.0,1
533,EL,Insult,1,3.0,3
533,EL,SexualContent,1,1.0,1
829,EL,Toxicity,2,2.0,1
829,EL,IdentityAttack,1,1.0,1
829,EL,Bias,1,1.0,1
829,EL,Microaggression,1,1.0,1
829,EL,Violence,1,1.0,1
829,EL,SelfHarm,1,1.0,1
829,EL,Insult,2,1.0,1
829,EL,SexualContent,1,1.0,1
162,EL,Toxicity,3,3.0,3
162,EL,IdentityAttack,1,3.0,3
162,EL,Bias,1,3.0,3
162,EL,Microaggression,1,3.0,1
162,EL,Violence,1,1.0,1
162,EL,SelfHarm,1,1.0,1
162,EL,Insult,3,3.0,3
162,EL,SexualContent,1,1.0,1
306,EL,Toxicity,2,3.0,3
306,EL,IdentityAttack,1,3.0,1
306,EL,Bias,1,3.0,1
306,EL,Microaggression,1,3.0,1
306,EL,Violence,1,1.0,1
306,EL,SelfHarm,1,1.0,1
306,EL,Insult,3,3.0,3
306,EL,SexualContent,1,1.0,1
447,EL,Toxicity,4,5.0,5
447,EL,IdentityAttack,3,3.0,3
447,EL,Bias,1,3.0,3
447,EL,Microaggression,1,3.0,1
447,EL,Violence,1,1.0,1
447,EL,SelfHarm,1,1.0,1
447,EL,Insult,3,3.0,3
447,EL,SexualContent,1,1.0,1
541,EL,Toxicity,4,5.0,5
541,EL,IdentityAttack,3,3.0,3
541,EL,Bias,1,3.0,3
541,EL,Microaggression,1,3.0,1
541,EL,Violence,1,3.0,1
541,EL,SelfHarm,1,1.0,1
541,EL,Insult,3,3.0,3
541,EL,SexualContent,1,2.0,3
721,EL,Toxicity,4,3.0,1
721,EL,IdentityAttack,1,1.0,1
721,EL,Bias,1,2.0,1
721,EL,Microaggression,1,1.0,1
721,EL,Violence,1,1.0,1
721,EL,SelfHarm,1,1.0,1
721,EL,Insult,3,2.0,1
721,EL,SexualContent,2,1.0,1
148,EL,Toxicity,5,5.0,5
148,EL,IdentityAttack,3,3.0,1
148,EL,Bias,1,3.0,1
148,EL,Microaggression,1,1.0,1
148,EL,Violence,3,3.0,3
148,EL,SelfHarm,1,1.0,1
148,EL,Insult,3,3.0,3
148,EL,SexualContent,1,1.0,1
426,EL,Toxicity,2,5.0,3
426,EL,IdentityAttack,1,3.0,1
426,EL,Bias,1,3.0,1
426,EL,Microaggression,1,3.0,1
426,EL,Violence,1,3.0,1
426,EL,SelfHarm,1,1.0,1
426,EL,Insult,2,3.0,3
426,EL,SexualContent,1,1.0,1
627,EL,Toxicity,3,1.0,1
627,EL,IdentityAttack,1,1.0,1
627,EL,Bias,1,1.0,1
627,EL,Microaggression,1,1.0,1
627,EL,Violence,1,1.0,1
627,EL,SelfHarm,1,1.0,1
627,EL,Insult,2,1.0,1
627,EL,SexualContent,1,1.0,1
845,EL,Toxicity,2,3.0,1
845,EL,IdentityAttack,1,2.0,1
845,EL,Bias,1,2.0,1
845,EL,Microaggression,1,2.0,1
845,EL,Violence,1,1.0,1
845,EL,SelfHarm,1,1.0,1
845,EL,Insult,1,2.0,1
845,EL,SexualContent,1,1.0,1
398,EL,Toxicity,4,5.0,3
398,EL,IdentityAttack,1,3.0,1
398,EL,Bias,1,3.0,1
398,EL,Microaggression,1,3.0,1
398,EL,Violence,3,3.0,3
398,EL,SelfHarm,1,1.0,1
398,EL,Insult,1,3.0,1
398,EL,SexualContent,3,3.0,3
842,EL,Toxicity,1,1.0,1
842,EL,IdentityAttack,1,1.0,1
842,EL,Bias,1,1.0,1
842,EL,Microaggression,1,1.0,1
842,EL,Violence,1,1.0,1
842,EL,SelfHarm,1,1.0,1
842,EL,Insult,1,1.0,1
842,EL,SexualContent,1,1.0,1
262,EL,Toxicity,2,5.0,3
262,EL,IdentityAttack,1,3.0,3
262,EL,Bias,1,3.0,3
262,EL,Microaggression,1,3.0,1
262,EL,Violence,1,3.0,1
262,EL,SelfHarm,1,1.0,1
262,EL,Insult,3,3.0,3
262,EL,SexualContent,1,1.0,1
276,EL,Toxicity,3,3.0,3
276,EL,IdentityAttack,3,3.0,1
276,EL,Bias,3,3.0,1
276,EL,Microaggression,1,3.0,1
276,EL,Violence,1,3.0,1
276,EL,SelfHarm,1,1.0,1
276,EL,Insult,3,3.0,3
276,EL,SexualContent,1,1.0,1
878,EL,Toxicity,1,3.0,3
878,EL,IdentityAttack,1,3.0,1
878,EL,Bias,1,3.0,1
878,EL,Microaggression,1,3.0,1
878,EL,Violence,1,1.0,1
878,EL,SelfHarm,1,1.0,1
878,EL,Insult,1,3.0,3
878,EL,SexualContent,1,1.0,1
451,EL,Toxicity,2,,3
451,EL,IdentityAttack,1,,1
451,EL,Bias,1,,1
451,EL,Microaggression,1,,1
451,EL,Violence,1,,1
451,EL,SelfHarm,1,,1
451,EL,Insult,3,,3
451,EL,SexualContent,1,,1
639,EL,Toxicity,4,3.0,3
639,EL,IdentityAttack,1,1.0,1
639,EL,Bias,1,1.0,1
639,EL,Microaggression,1,1.0,1
639,EL,Violence,3,2.0,3
639,EL,SelfHarm,1,1.0,1
639,EL,Insult,2,1.0,1
639,EL,SexualContent,1,1.0,1
844,EL,Toxicity,2,2.0,1
844,EL,IdentityAttack,2,2.0,1
844,EL,Bias,1,1.0,1
844,EL,Microaggression,1,1.0,1
844,EL,Violence,1,1.0,1
844,EL,SelfHarm,1,1.0,1
844,EL,Insult,2,1.0,1
844,EL,SexualContent,1,1.0,1
846,EL,Toxicity,2,2.0,1
846,EL,IdentityAttack,2,2.0,1
846,EL,Bias,1,1.0,1
846,EL,Microaggression,1,1.0,1
846,EL,Violence,1,1.0,1
846,EL,SelfHarm,1,1.0,1
846,EL,Insult,2,2.0,1
846,EL,SexualContent,1,1.0,1
374,EL,Toxicity,5,5.0,5
374,EL,IdentityAttack,1,3.0,1
374,EL,Bias,1,3.0,1
374,EL,Microaggression,1,1.0,1
374,EL,Violence,3,3.0,3
374,EL,SelfHarm,1,1.0,1
374,EL,Insult,1,3.0,1
374,EL,SexualContent,1,1.0,1
184,EL,Toxicity,1,3.0,3
184,EL,IdentityAttack,1,3.0,1
184,EL,Bias,1,3.0,1
184,EL,Microaggression,1,3.0,1
184,EL,Violence,1,3.0,1
184,EL,SelfHarm,1,1.0,1
184,EL,Insult,1,3.0,3
184,EL,SexualContent,1,1.0,1
889,EL,Toxicity,1,3.0,2
889,EL,IdentityAttack,1,3.0,1
889,EL,Bias,1,3.0,1
889,EL,Microaggression,1,3.0,1
889,EL,Violence,1,1.0,1
889,EL,SelfHarm,1,1.0,1
889,EL,Insult,1,3.0,2
889,EL,SexualContent,1,1.0,1
211,EL,Toxicity,3,3.0,3
211,EL,IdentityAttack,1,3.0,3
211,EL,Bias,1,3.0,3
211,EL,Microaggression,1,3.0,1
211,EL,Violence,1,1.0,1
211,EL,SelfHarm,1,1.0,1
211,EL,Insult,3,3.0,3
211,EL,SexualContent,1,1.0,1
963,EL,Toxicity,2,5.0,3
963,EL,IdentityAttack,1,3.0,1
963,EL,Bias,1,3.0,1
963,EL,Microaggression,1,3.0,1
963,EL,Violence,1,3.0,1
963,EL,SelfHarm,1,1.0,1
963,EL,Insult,1,3.0,3
963,EL,SexualContent,1,2.0,3
749,EL,Toxicity,3,2.0,2
749,EL,IdentityAttack,1,2.0,1
749,EL,Bias,1,1.0,1
749,EL,Microaggression,1,2.0,1
749,EL,Violence,2,1.0,1
749,EL,SelfHarm,3,1.0,1
749,EL,Insult,3,2.0,2
749,EL,SexualContent,1,1.0,1
619,EL,Toxicity,4,3.0,3
619,EL,IdentityAttack,1,3.0,1
619,EL,Bias,1,3.0,1
619,EL,Microaggression,1,3.0,1
619,EL,Violence,1,3.0,1
619,EL,SelfHarm,1,1.0,1
619,EL,Insult,2,3.0,3
619,EL,SexualContent,1,1.0,1
571,EL,Toxicity,5,5.0,5
571,EL,IdentityAttack,3,3.0,3
571,EL,Bias,3,3.0,3
571,EL,Microaggression,1,3.0,1
571,EL,Violence,1,1.0,1
571,EL,SelfHarm,1,1.0,1
571,EL,Insult,1,3.0,3
571,EL,SexualContent,1,1.0,1
536,EL,Toxicity,4,3.0,3
536,EL,IdentityAttack,3,2.0,1
536,EL,Bias,1,2.0,1
536,EL,Microaggression,1,3.0,1
536,EL,Violence,1,1.0,1
536,EL,SelfHarm,1,1.0,1
536,EL,Insult,2,2.0,3
536,EL,SexualContent,1,1.0,1
642,EL,Toxicity,2,3.0,1
642,EL,IdentityAttack,1,2.0,1
642,EL,Bias,1,2.0,1
642,EL,Microaggression,1,2.0,1
642,EL,Violence,1,1.0,1
642,EL,SelfHarm,1,1.0,1
642,EL,Insult,2,2.0,1
642,EL,SexualContent,1,1.0,1
430,EL,Toxicity,3,5.0,3
430,EL,IdentityAttack,1,3.0,1
430,EL,Bias,1,3.0,1
430,EL,Microaggression,1,3.0,1
430,EL,Violence,1,1.0,1
430,EL,SelfHarm,1,1.0,1
430,EL,Insult,3,3.0,3
430,EL,SexualContent,1,2.0,3
800,EL,Toxicity,1,3.0,3
800,EL,IdentityAttack,1,2.0,1
800,EL,Bias,1,2.0,1
800,EL,Microaggression,1,3.0,1
800,EL,Violence,1,2.0,1
800,EL,SelfHarm,1,1.0,1
800,EL,Insult,1,2.0,3
800,EL,SexualContent,1,1.0,1
3,EL,Toxicity,2,5.0,3
3,EL,IdentityAttack,1,3.0,1
3,EL,Bias,1,3.0,1
3,EL,Microaggression,1,3.0,1
3,EL,Violence,1,1.0,1
3,EL,SelfHarm,1,1.0,1
3,EL,Insult,2,3.0,3
3,EL,SexualContent,1,2.0,1
87,EL,Toxicity,2,3.0,3
87,EL,IdentityAttack,1,3.0,3
87,EL,Bias,3,3.0,3
87,EL,Microaggression,1,3.0,1
87,EL,Violence,1,1.0,1
87,EL,SelfHarm,1,1.0,1
87,EL,Insult,3,2.0,3
87,EL,SexualContent,1,1.0,1
793,EL,Toxicity,5,3.0,2
793,EL,IdentityAttack,2,3.0,1
793,EL,Bias,1,3.0,1
793,EL,Microaggression,1,3.0,1
793,EL,Violence,2,3.0,1
793,EL,SelfHarm,1,1.0,1
793,EL,Insult,2,3.0,1
793,EL,SexualContent,1,1.0,1
589,EL,Toxicity,3,3.0,3
589,EL,IdentityAttack,3,3.0,1
589,EL,Bias,1,3.0,1
589,EL,Microaggression,1,3.0,1
589,EL,Violence,1,1.0,1
589,EL,SelfHarm,1,1.0,1
589,EL,Insult,3,3.0,3
589,EL,SexualContent,1,1.0,1
359,EL,Toxicity,3,,3
359,EL,IdentityAttack,1,,1
359,EL,Bias,1,,1
359,EL,Microaggression,1,,1
359,EL,Violence,1,,1
359,EL,SelfHarm,1,,1
359,EL,Insult,3,,3
359,EL,SexualContent,1,,3
493,EL,Toxicity,3,3.0,3
493,EL,IdentityAttack,1,3.0,1
493,EL,Bias,1,3.0,1
493,EL,Microaggression,1,3.0,1
493,EL,Violence,1,3.0,1
493,EL,SelfHarm,1,1.0,1
493,EL,Insult,1,3.0,3
493,EL,SexualContent,3,2.0,3
406,EL,Toxicity,4,3.0,3
406,EL,IdentityAttack,1,3.0,1
406,EL,Bias,1,3.0,1
406,EL,Microaggression,1,3.0,1
406,EL,Violence,1,1.0,1
406,EL,SelfHarm,1,1.0,1
406,EL,Insult,2,3.0,3
406,EL,SexualContent,1,2.0,1
621,EL,Toxicity,4,3.0,3
621,EL,IdentityAttack,2,3.0,1
621,EL,Bias,1,3.0,1
621,EL,Microaggression,1,3.0,1
621,EL,Violence,2,3.0,1
621,EL,SelfHarm,1,1.0,1
621,EL,Insult,1,3.0,3
621,EL,SexualContent,1,1.0,1
581,EL,Toxicity,3,5.0,5
581,EL,IdentityAttack,1,3.0,1
581,EL,Bias,1,3.0,1
581,EL,Microaggression,1,1.0,1
581,EL,Violence,3,3.0,3
581,EL,SelfHarm,1,1.0,1
581,EL,Insult,3,3.0,3
581,EL,SexualContent,1,1.0,1
391,EL,Toxicity,2,3.0,3
391,EL,IdentityAttack,1,2.0,1
391,EL,Bias,1,2.0,1
391,EL,Microaggression,1,2.0,1
391,EL,Violence,1,2.0,1
