index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B,checkpoint-200_QWEN_25_7B
405,EL,Toxicity,4,5.0,3.0,3
405,EL,IdentityAttack,1,3.0,1.0,1
405,EL,Bias,1,3.0,1.0,1
405,EL,Microaggression,1,3.0,1.0,1
405,EL,Violence,1,3.0,1.0,1
405,EL,SelfHarm,1,1.0,1.0,1
405,EL,Insult,2,3.0,3.0,3
405,EL,SexualContent,1,1.0,1.0,1
516,EL,Toxicity,4,5.0,3.0,5
516,EL,IdentityAttack,3,3.0,1.0,1
516,EL,Bias,1,3.0,1.0,1
516,EL,Microaggression,1,3.0,1.0,1
516,EL,Violence,1,3.0,1.0,1
516,EL,SelfHarm,1,1.0,1.0,1
516,EL,Insult,1,3.0,1.0,1
516,EL,SexualContent,3,3.0,3.0,3
570,EL,Toxicity,3,5.0,3.0,4
570,EL,IdentityAttack,1,3.0,1.0,3
570,EL,Bias,1,3.0,1.0,3
570,EL,Microaggression,1,3.0,1.0,1
570,EL,Violence,1,3.0,1.0,1
570,EL,SelfHarm,1,1.0,1.0,1
570,EL,Insult,3,3.0,3.0,3
570,EL,SexualContent,1,1.0,1.0,1
861,EL,Toxicity,4,5.0,5.0,5
861,EL,IdentityAttack,3,3.0,3.0,3
861,EL,Bias,1,3.0,3.0,3
861,EL,Microaggression,1,3.0,1.0,1
861,EL,Violence,1,1.0,1.0,1
861,EL,SelfHarm,1,1.0,1.0,1
861,EL,Insult,2,3.0,3.0,3
861,EL,SexualContent,1,1.0,1.0,1
259,EL,Toxicity,2,3.0,3.0,3
259,EL,IdentityAttack,1,3.0,1.0,1
259,EL,Bias,1,3.0,1.0,1
259,EL,Microaggression,1,3.0,1.0,1
259,EL,Violence,1,1.0,1.0,1
259,EL,SelfHarm,1,1.0,1.0,1
259,EL,Insult,2,3.0,3.0,1
259,EL,SexualContent,2,3.0,3.0,3
163,EL,Toxicity,3,3.0,3.0,3
163,EL,IdentityAttack,1,2.0,3.0,3
163,EL,Bias,1,3.0,3.0,3
163,EL,Microaggression,1,3.0,1.0,1
163,EL,Violence,1,1.0,1.0,1
163,EL,SelfHarm,1,1.0,1.0,1
163,EL,Insult,1,2.0,3.0,3
163,EL,SexualContent,3,1.0,1.0,1
334,EL,Toxicity,4,3.0,3.0,3
334,EL,IdentityAttack,3,3.0,3.0,3
334,EL,Bias,1,3.0,3.0,3
334,EL,Microaggression,1,3.0,1.0,1
334,EL,Violence,1,1.0,1.0,1
334,EL,SelfHarm,1,1.0,1.0,1
334,EL,Insult,2,3.0,3.0,3
334,EL,SexualContent,1,1.0,1.0,1
741,EL,Toxicity,2,3.0,3.0,3
741,EL,IdentityAttack,1,3.0,1.0,1
741,EL,Bias,1,3.0,1.0,1
741,EL,Microaggression,1,3.0,1.0,1
741,EL,Violence,1,1.0,1.0,1
741,EL,SelfHarm,1,1.0,1.0,1
741,EL,Insult,2,3.0,3.0,3
741,EL,SexualContent,1,1.0,1.0,1
98,EL,Toxicity,2,3.0,3.0,3
98,EL,IdentityAttack,1,3.0,1.0,1
98,EL,Bias,1,3.0,1.0,1
98,EL,Microaggression,1,3.0,1.0,1
98,EL,Violence,1,1.0,1.0,1
98,EL,SelfHarm,1,1.0,1.0,1
98,EL,Insult,2,3.0,3.0,3
98,EL,SexualContent,1,1.0,1.0,1
231,EL,Toxicity,3,5.0,5.0,5
231,EL,IdentityAttack,1,3.0,3.0,3
231,EL,Bias,1,3.0,3.0,3
231,EL,Microaggression,1,3.0,1.0,1
231,EL,Violence,1,1.0,1.0,1
231,EL,SelfHarm,1,1.0,1.0,1
231,EL,Insult,3,3.0,3.0,3
231,EL,SexualContent,1,1.0,1.0,1
822,EL,Toxicity,2,3.0,2.0,2
822,EL,IdentityAttack,1,1.0,1.0,1
822,EL,Bias,1,1.0,1.0,1
822,EL,Microaggression,1,1.0,1.0,1
822,EL,Violence,1,2.0,1.0,1
822,EL,SelfHarm,1,1.0,1.0,1
822,EL,Insult,2,1.0,1.0,1
822,EL,SexualContent,1,1.0,1.0,1
892,EL,Toxicity,2,1.0,1.0,1
892,EL,IdentityAttack,1,1.0,1.0,1
892,EL,Bias,1,1.0,1.0,1
892,EL,Microaggression,1,1.0,1.0,1
892,EL,Violence,1,1.0,1.0,1
892,EL,SelfHarm,1,1.0,1.0,1
892,EL,Insult,2,1.0,1.0,1
892,EL,SexualContent,1,1.0,1.0,1
659,EL,Toxicity,2,3.0,1.0,3
659,EL,IdentityAttack,1,3.0,1.0,3
659,EL,Bias,1,3.0,1.0,3
659,EL,Microaggression,1,3.0,1.0,1
659,EL,Violence,1,1.0,1.0,1
659,EL,SelfHarm,1,1.0,1.0,1
659,EL,Insult,2,3.0,1.0,3
659,EL,SexualContent,1,1.0,1.0,1
419,EL,Toxicity,3,5.0,5.0,5
419,EL,IdentityAttack,3,3.0,3.0,3
419,EL,Bias,3,3.0,3.0,3
419,EL,Microaggression,1,3.0,1.0,1
419,EL,Violence,1,3.0,1.0,1
419,EL,SelfHarm,1,1.0,1.0,1
419,EL,Insult,3,3.0,3.0,3
419,EL,SexualContent,1,1.0,1.0,1
275,EL,Toxicity,2,3.0,3.0,3
275,EL,IdentityAttack,1,3.0,1.0,1
275,EL,Bias,1,3.0,1.0,1
275,EL,Microaggression,1,3.0,1.0,1
275,EL,Violence,1,1.0,1.0,1
275,EL,SelfHarm,1,1.0,1.0,1
275,EL,Insult,3,3.0,3.0,3
275,EL,SexualContent,1,1.0,1.0,1
924,EL,Toxicity,3,3.0,3.0,3
924,EL,IdentityAttack,3,3.0,3.0,3
924,EL,Bias,1,3.0,3.0,3
924,EL,Microaggression,1,3.0,1.0,1
924,EL,Violence,1,3.0,1.0,1
924,EL,SelfHarm,1,1.0,1.0,1
924,EL,Insult,1,3.0,3.0,3
924,EL,SexualContent,1,1.0,1.0,1
562,EL,Toxicity,4,5.0,3.0,3
562,EL,IdentityAttack,1,3.0,1.0,1
562,EL,Bias,1,3.0,1.0,1
562,EL,Microaggression,1,3.0,1.0,1
562,EL,Violence,3,3.0,1.0,1
562,EL,SelfHarm,1,1.0,1.0,1
562,EL,Insult,1,3.0,3.0,1
562,EL,SexualContent,1,3.0,3.0,3
97,EL,Toxicity,5,5.0,5.0,5
97,EL,IdentityAttack,2,3.0,3.0,3
97,EL,Bias,3,3.0,3.0,3
97,EL,Microaggression,1,3.0,1.0,1
97,EL,Violence,3,3.0,3.0,3
97,EL,SelfHarm,1,1.0,1.0,1
97,EL,Insult,3,3.0,3.0,3
97,EL,SexualContent,1,1.0,1.0,1
837,EL,Toxicity,3,3.0,1.0,1
837,EL,IdentityAttack,1,3.0,1.0,1
837,EL,Bias,1,3.0,1.0,1
837,EL,Microaggression,1,1.0,1.0,1
837,EL,Violence,2,3.0,1.0,1
837,EL,SelfHarm,1,1.0,1.0,1
837,EL,Insult,1,3.0,1.0,1
837,EL,SexualContent,1,1.0,1.0,1
477,EL,Toxicity,3,,5.0,5
477,EL,IdentityAttack,1,,1.0,1
477,EL,Bias,1,,1.0,1
477,EL,Microaggression,1,,1.0,1
477,EL,Violence,3,,3.0,3
477,EL,SelfHarm,1,,1.0,1
477,EL,Insult,1,,1.0,1
477,EL,SexualContent,1,,1.0,1
495,EL,Toxicity,4,3.0,3.0,3
495,EL,IdentityAttack,3,3.0,3.0,3
495,EL,Bias,1,3.0,3.0,3
495,EL,Microaggression,1,3.0,1.0,1
495,EL,Violence,1,1.0,1.0,1
495,EL,SelfHarm,1,1.0,1.0,1
495,EL,Insult,3,3.0,3.0,3
495,EL,SexualContent,1,1.0,1.0,1
309,EL,Toxicity,1,3.0,3.0,3
309,EL,IdentityAttack,1,3.0,1.0,1
309,EL,Bias,1,3.0,1.0,1
309,EL,Microaggression,1,3.0,1.0,1
309,EL,Violence,1,3.0,1.0,1
309,EL,SelfHarm,1,1.0,1.0,1
309,EL,Insult,1,3.0,3.0,3
309,EL,SexualContent,1,1.0,1.0,1
596,EL,Toxicity,3,5.0,5.0,5
596,EL,IdentityAttack,1,3.0,1.0,3
596,EL,Bias,1,3.0,1.0,3
596,EL,Microaggression,1,1.0,1.0,1
596,EL,Violence,3,3.0,3.0,3
596,EL,SelfHarm,1,1.0,1.0,1
596,EL,Insult,1,3.0,1.0,3
596,EL,SexualContent,1,1.0,1.0,1
417,EL,Toxicity,5,5.0,5.0,5
417,EL,IdentityAttack,1,3.0,1.0,3
417,EL,Bias,1,3.0,1.0,3
417,EL,Microaggression,1,3.0,1.0,1
417,EL,Violence,3,3.0,3.0,3
417,EL,SelfHarm,3,1.0,1.0,1
417,EL,Insult,3,3.0,3.0,3
417,EL,SexualContent,1,1.0,1.0,1
189,EL,Toxicity,4,5.0,5.0,5
189,EL,IdentityAttack,3,3.0,3.0,3
189,EL,Bias,3,3.0,3.0,3
189,EL,Microaggression,1,1.0,1.0,1
189,EL,Violence,3,3.0,3.0,3
189,EL,SelfHarm,1,1.0,1.0,1
189,EL,Insult,1,3.0,3.0,3
189,EL,SexualContent,1,1.0,1.0,1
851,EL,Toxicity,4,3.0,3.0,3
851,EL,IdentityAttack,2,3.0,1.0,1
851,EL,Bias,1,3.0,1.0,1
851,EL,Microaggression,1,3.0,1.0,1
851,EL,Violence,2,1.0,1.0,1
851,EL,SelfHarm,1,1.0,1.0,1
851,EL,Insult,2,3.0,3.0,3
851,EL,SexualContent,1,1.0,1.0,1
182,EL,Toxicity,3,5.0,3.0,3
182,EL,IdentityAttack,1,3.0,3.0,3
182,EL,Bias,1,3.0,3.0,3
182,EL,Microaggression,1,3.0,1.0,1
182,EL,Violence,1,3.0,1.0,1
182,EL,SelfHarm,1,1.0,1.0,1
182,EL,Insult,3,3.0,3.0,3
182,EL,SexualContent,2,1.0,1.0,1
246,EN,Toxicity,3,3.0,3.0,2
246,EN,IdentityAttack,1,2.0,1.0,1
246,EN,Bias,1,2.0,1.0,1
246,EN,Microaggression,1,3.0,1.0,1
246,EN,Violence,1,2.0,1.0,1
246,EN,SelfHarm,1,1.0,1.0,1
246,EN,Insult,1,3.0,3.0,2
246,EN,SexualContent,2,1.0,1.0,1
493,EN,Toxicity,3,5.0,3.0,4
493,EN,IdentityAttack,1,3.0,1.0,1
493,EN,Bias,1,3.0,1.0,1
493,EN,Microaggression,1,3.0,1.0,1
493,EN,Violence,1,3.0,1.0,1
493,EN,SelfHarm,1,1.0,1.0,1
493,EN,Insult,3,3.0,3.0,3
493,EN,SexualContent,3,1.0,3.0,3
408,EN,Toxicity,4,5.0,3.0,3
408,EN,IdentityAttack,2,3.0,3.0,3
408,EN,Bias,1,3.0,1.0,1
408,EN,Microaggression,1,3.0,1.0,1
408,EN,Violence,1,3.0,1.0,1
408,EN,SelfHarm,1,1.0,1.0,1
408,EN,Insult,3,3.0,3.0,3
408,EN,SexualContent,2,1.0,1.0,1
101,EN,Toxicity,5,5.0,3.0,3
101,EN,IdentityAttack,1,1.0,1.0,1
101,EN,Bias,1,1.0,1.0,1
101,EN,Microaggression,1,1.0,1.0,1
101,EN,Violence,3,3.0,3.0,3
101,EN,SelfHarm,1,1.0,1.0,1
101,EN,Insult,3,2.0,3.0,2
101,EN,SexualContent,1,1.0,1.0,1
478,ES,Toxicity,3,,3.0,3
478,ES,IdentityAttack,1,,3.0,3
478,ES,Bias,1,,3.0,3
478,ES,Microaggression,1,,1.0,1
478,ES,Violence,1,,1.0,1
478,ES,SelfHarm,1,,1.0,1
478,ES,Insult,3,,3.0,3
478,ES,SexualContent,1,,1.0,1
1453,ES,Toxicity,3,,5.0,5
1453,ES,IdentityAttack,1,,3.0,3
1453,ES,Bias,1,,3.0,3
1453,ES,Microaggression,1,,1.0,1
1453,ES,Violence,3,,3.0,3
1453,ES,SelfHarm,1,,1.0,1
1453,ES,Insult,1,,3.0,3
1453,ES,SexualContent,1,,3.0,3
67,ES,Toxicity,2,3.0,2.0,2
67,ES,IdentityAttack,1,3.0,1.0,1
67,ES,Bias,1,3.0,1.0,1
67,ES,Microaggression,1,3.0,1.0,1
67,ES,Violence,1,1.0,1.0,1
67,ES,SelfHarm,1,1.0,1.0,1
67,ES,Insult,2,3.0,2.0,2
67,ES,SexualContent,1,1.0,1.0,1
1494,ES,Toxicity,3,3.0,3.0,3
1494,ES,IdentityAttack,3,2.0,1.0,1
1494,ES,Bias,3,3.0,1.0,1
1494,ES,Microaggression,1,2.0,1.0,1
1494,ES,Violence,3,3.0,3.0,3
1494,ES,SelfHarm,1,1.0,1.0,1
1494,ES,Insult,1,2.0,1.0,1
1494,ES,SexualContent,1,1.0,1.0,1
867,ES,Toxicity,1,3.0,1.0,1
867,ES,IdentityAttack,1,2.0,1.0,1
867,ES,Bias,1,2.0,1.0,1
867,ES,Microaggression,1,2.0,1.0,1
867,ES,Violence,1,1.0,1.0,1
867,ES,SelfHarm,1,1.0,1.0,1
867,ES,Insult,1,1.0,1.0,1
867,ES,SexualContent,1,1.0,1.0,1
556,ES,Toxicity,3,5.0,3.0,3
556,ES,IdentityAttack,3,3.0,1.0,3
556,ES,Bias,1,3.0,1.0,1
556,ES,Microaggression,1,3.0,1.0,1
556,ES,Violence,1,1.0,1.0,1
556,ES,SelfHarm,1,1.0,1.0,1
556,ES,Insult,3,3.0,3.0,3
556,ES,SexualContent,2,1.0,1.0,1
456,ES,Toxicity,3,5.0,3.0,3
456,ES,IdentityAttack,3,3.0,1.0,1
456,ES,Bias,1,3.0,1.0,1
456,ES,Microaggression,1,3.0,1.0,1
456,ES,Violence,1,1.0,1.0,1
456,ES,SelfHarm,1,1.0,1.0,1
456,ES,Insult,3,3.0,3.0,3
456,ES,SexualContent,1,1.0,1.0,1
1440,ES,Toxicity,2,,3.0,3
1440,ES,IdentityAttack,1,,1.0,1
1440,ES,Bias,1,,1.0,1
1440,ES,Microaggression,1,,1.0,1
1440,ES,Violence,1,,1.0,1
1440,ES,SelfHarm,1,,1.0,1
1440,ES,Insult,2,,3.0,1
1440,ES,SexualContent,1,,1.0,1
1473,ES,Toxicity,1,3.0,3.0,3
1473,ES,IdentityAttack,1,1.0,1.0,1
1473,ES,Bias,1,3.0,1.0,1
1473,ES,Microaggression,1,1.0,1.0,1
1473,ES,Violence,1,1.0,1.0,1
1473,ES,SelfHarm,1,1.0,1.0,1
1473,ES,Insult,1,1.0,1.0,1
1473,ES,SexualContent,1,1.0,1.0,1
188,ES,Toxicity,3,5.0,5.0,5
188,ES,IdentityAttack,2,3.0,3.0,3
188,ES,Bias,1,3.0,3.0,3
188,ES,Microaggression,1,3.0,1.0,1
188,ES,Violence,1,3.0,1.0,1
188,ES,SelfHarm,1,1.0,1.0,1
188,ES,Insult,3,3.0,3.0,3
188,ES,SexualContent,1,1.0,1.0,1
878,ES,Toxicity,1,3.0,3.0,2
878,ES,IdentityAttack,1,2.0,1.0,1
878,ES,Bias,1,2.0,1.0,1
878,ES,Microaggression,1,3.0,1.0,1
878,ES,Violence,1,1.0,1.0,1
878,ES,SelfHarm,1,1.0,1.0,1
878,ES,Insult,1,2.0,3.0,2
878,ES,SexualContent,1,1.0,1.0,1
178,ES,Toxicity,2,,3.0,3
178,ES,IdentityAttack,1,,1.0,1
178,ES,Bias,1,,1.0,1
178,ES,Microaggression,1,,1.0,1
178,ES,Violence,1,,1.0,3
178,ES,SelfHarm,1,,1.0,1
178,ES,Insult,1,,1.0,1
178,ES,SexualContent,1,,1.0,1
246,ES,Toxicity,3,5.0,3.0,3
246,ES,IdentityAttack,1,3.0,1.0,1
246,ES,Bias,1,3.0,1.0,1
246,ES,Microaggression,1,3.0,1.0,1
246,ES,Violence,1,3.0,1.0,1
246,ES,SelfHarm,1,1.0,1.0,1
246,ES,Insult,1,3.0,3.0,3
246,ES,SexualContent,1,1.0,1.0,1
419,ES,Toxicity,4,5.0,5.0,5
419,ES,IdentityAttack,3,3.0,3.0,3
419,ES,Bias,3,3.0,3.0,3
419,ES,Microaggression,1,3.0,1.0,1
419,ES,Violence,1,3.0,1.0,1
419,ES,SelfHarm,1,1.0,1.0,1
419,ES,Insult,3,3.0,3.0,3
419,ES,SexualContent,1,1.0,1.0,1
1490,ES,Toxicity,2,3.0,3.0,3
1490,ES,IdentityAttack,1,2.0,1.0,3
1490,ES,Bias,1,3.0,1.0,3
1490,ES,Microaggression,1,3.0,1.0,1
1490,ES,Violence,1,1.0,1.0,1
1490,ES,SelfHarm,1,1.0,1.0,1
1490,ES,Insult,1,2.0,3.0,3
1490,ES,SexualContent,1,1.0,1.0,1
1471,ES,Toxicity,1,3.0,3.0,2
1471,ES,IdentityAttack,1,2.0,1.0,1
1471,ES,Bias,1,2.0,1.0,1
1471,ES,Microaggression,1,2.0,1.0,1
1471,ES,Violence,1,1.0,1.0,1
1471,ES,SelfHarm,1,1.0,1.0,1
1471,ES,Insult,1,1.0,1.0,1
1471,ES,SexualContent,1,1.0,1.0,1
479,ES,Toxicity,2,5.0,3.0,3
479,ES,IdentityAttack,1,3.0,1.0,1
479,ES,Bias,1,3.0,1.0,1
479,ES,Microaggression,1,3.0,1.0,1
479,ES,Violence,1,3.0,1.0,1
479,ES,SelfHarm,1,1.0,1.0,1
479,ES,Insult,3,3.0,3.0,3
479,ES,SexualContent,1,1.0,1.0,1
489,ES,Toxicity,3,5.0,3.0,3
489,ES,IdentityAttack,3,3.0,3.0,3
489,ES,Bias,1,3.0,1.0,3
489,ES,Microaggression,1,3.0,1.0,1
489,ES,Violence,1,1.0,1.0,1
489,ES,SelfHarm,1,1.0,1.0,1
489,ES,Insult,3,3.0,3.0,3
489,ES,SexualContent,1,1.0,1.0,1
1423,ES,Toxicity,3,5.0,3.0,3
1423,ES,IdentityAttack,3,3.0,1.0,3
1423,ES,Bias,3,3.0,1.0,3
1423,ES,Microaggression,1,3.0,1.0,1
1423,ES,Violence,1,1.0,1.0,1
1423,ES,SelfHarm,1,1.0,1.0,1
1423,ES,Insult,3,3.0,3.0,3
1423,ES,SexualContent,1,1.0,1.0,1
1502,ES,Toxicity,3,,5.0,5
1502,ES,IdentityAttack,1,,1.0,3
1502,ES,Bias,1,,1.0,3
1502,ES,Microaggression,1,,1.0,1
1502,ES,Violence,3,,3.0,3
1502,ES,SelfHarm,1,,1.0,1
1502,ES,Insult,3,,1.0,3
1502,ES,SexualContent,1,,1.0,1
424,ES,Toxicity,2,3.0,3.0,3
424,ES,IdentityAttack,1,1.0,1.0,1
424,ES,Bias,1,1.0,1.0,1
424,ES,Microaggression,1,1.0,1.0,1
424,ES,Violence,1,1.0,1.0,1
424,ES,SelfHarm,1,1.0,1.0,1
424,ES,Insult,1,3.0,3.0,3
424,ES,SexualContent,1,1.0,1.0,1
428,ES,Toxicity,1,1.0,1.0,1
428,ES,IdentityAttack,1,1.0,1.0,1
428,ES,Bias,1,1.0,1.0,1
428,ES,Microaggression,1,1.0,1.0,1
428,ES,Violence,1,1.0,1.0,1
428,ES,SelfHarm,1,1.0,1.0,1
428,ES,Insult,1,1.0,1.0,1
428,ES,SexualContent,1,1.0,1.0,1
1458,ES,Toxicity,1,3.0,3.0,3
1458,ES,IdentityAttack,1,3.0,1.0,1
1458,ES,Bias,1,3.0,1.0,1
1458,ES,Microaggression,1,3.0,1.0,1
1458,ES,Violence,1,1.0,1.0,1
1458,ES,SelfHarm,1,1.0,1.0,1
1458,ES,Insult,1,3.0,3.0,3
1458,ES,SexualContent,1,1.0,1.0,1
409,ES,Toxicity,3,3.0,1.0,1
409,ES,IdentityAttack,3,3.0,1.0,1
409,ES,Bias,1,3.0,1.0,1
409,ES,Microaggression,1,3.0,1.0,1
409,ES,Violence,1,1.0,1.0,1
409,ES,SelfHarm,1,1.0,1.0,1
409,ES,Insult,3,2.0,1.0,1
409,ES,SexualContent,3,1.0,1.0,1
1415,ES,Toxicity,3,3.0,3.0,3
1415,ES,IdentityAttack,1,3.0,1.0,1
1415,ES,Bias,1,3.0,1.0,1
1415,ES,Microaggression,1,3.0,1.0,1
1415,ES,Violence,1,1.0,1.0,1
1415,ES,SelfHarm,1,1.0,1.0,1
1415,ES,Insult,3,3.0,3.0,3
1415,ES,SexualContent,2,1.0,1.0,1
493,ES,Toxicity,3,5.0,3.0,3
493,ES,IdentityAttack,1,3.0,1.0,1
493,ES,Bias,1,3.0,1.0,1
493,ES,Microaggression,1,3.0,1.0,1
493,ES,Violence,1,3.0,1.0,1
493,ES,SelfHarm,1,1.0,1.0,1
493,ES,Insult,3,3.0,3.0,3
493,ES,SexualContent,3,3.0,3.0,3
898,ET,Toxicity,1,5.0,3.0,3
898,ET,IdentityAttack,1,3.0,1.0,1
898,ET,Bias,1,3.0,1.0,1
898,ET,Microaggression,1,1.0,1.0,1
898,ET,Violence,1,3.0,1.0,1
898,ET,SelfHarm,1,1.0,1.0,1
898,ET,Insult,1,3.0,1.0,1
898,ET,SexualContent,1,1.0,1.0,1
541,ET,Toxicity,3,5.0,3.0,5
541,ET,IdentityAttack,3,3.0,3.0,3
541,ET,Bias,3,3.0,3.0,3
541,ET,Microaggression,1,3.0,1.0,1
541,ET,Violence,1,3.0,1.0,1
541,ET,SelfHarm,1,1.0,1.0,1
541,ET,Insult,3,3.0,3.0,3
541,ET,SexualContent,1,3.0,3.0,3
489,ET,Toxicity,3,3.0,3.0,3
489,ET,IdentityAttack,3,3.0,3.0,3
489,ET,Bias,3,3.0,1.0,3
489,ET,Microaggression,1,3.0,1.0,1
489,ET,Violence,1,1.0,1.0,1
489,ET,SelfHarm,1,1.0,1.0,1
489,ET,Insult,3,3.0,3.0,3
489,ET,SexualContent,1,1.0,1.0,1
707,ET,Toxicity,1,3.0,3.0,3
707,ET,IdentityAttack,1,2.0,1.0,1
707,ET,Bias,1,2.0,1.0,1
707,ET,Microaggression,1,1.0,1.0,1
707,ET,Violence,1,2.0,1.0,1
707,ET,SelfHarm,1,1.0,1.0,1
707,ET,Insult,1,2.0,1.0,1
707,ET,SexualContent,1,1.0,1.0,1
249,ET,Toxicity,4,5.0,3.0,4
249,ET,IdentityAttack,3,3.0,1.0,3
249,ET,Bias,3,3.0,1.0,3
249,ET,Microaggression,1,3.0,1.0,1
249,ET,Violence,1,3.0,1.0,1
249,ET,SelfHarm,1,1.0,1.0,1
249,ET,Insult,3,3.0,3.0,3
249,ET,SexualContent,1,1.0,1.0,1
747,ET,Toxicity,1,3.0,1.0,1
747,ET,IdentityAttack,1,2.0,1.0,1
747,ET,Bias,1,2.0,1.0,1
747,ET,Microaggression,1,2.0,1.0,1
747,ET,Violence,1,1.0,1.0,1
747,ET,SelfHarm,1,1.0,1.0,1
747,ET,Insult,1,2.0,1.0,1
747,ET,SexualContent,1,1.0,1.0,1
163,ET,Toxicity,4,3.0,3.0,3
163,ET,IdentityAttack,2,3.0,1.0,3
163,ET,Bias,3,3.0,1.0,3
163,ET,Microaggression,1,3.0,1.0,1
163,ET,Violence,1,2.0,1.0,1
163,ET,SelfHarm,1,1.0,1.0,1
163,ET,Insult,3,2.0,1.0,3
163,ET,SexualContent,3,1.0,1.0,1
428,ET,Toxicity,1,3.0,3.0,3
428,ET,IdentityAttack,1,3.0,1.0,1
428,ET,Bias,1,3.0,1.0,1
428,ET,Microaggression,1,3.0,1.0,1
428,ET,Violence,1,3.0,1.0,1
428,ET,SelfHarm,1,1.0,1.0,1
428,ET,Insult,1,3.0,3.0,3
428,ET,SexualContent,1,1.0,1.0,1
235,ET,Toxicity,5,5.0,3.0,5
235,ET,IdentityAttack,3,3.0,1.0,1
235,ET,Bias,3,3.0,1.0,1
235,ET,Microaggression,1,3.0,1.0,1
235,ET,Violence,2,3.0,1.0,1
235,ET,SelfHarm,1,1.0,1.0,1
235,ET,Insult,3,3.0,1.0,1
235,ET,SexualContent,3,3.0,3.0,3
150,ET,Toxicity,3,3.0,3.0,3
150,ET,IdentityAttack,3,3.0,1.0,1
150,ET,Bias,3,3.0,1.0,1
150,ET,Microaggression,1,3.0,1.0,1
150,ET,Violence,1,1.0,1.0,1
150,ET,SelfHarm,1,1.0,1.0,1
150,ET,Insult,3,3.0,3.0,3
150,ET,SexualContent,1,1.0,1.0,1
623,ET,Toxicity,2,2.0,1.0,1
623,ET,IdentityAttack,1,2.0,1.0,1
623,ET,Bias,1,1.0,1.0,1
623,ET,Microaggression,1,1.0,1.0,1
623,ET,Violence,1,1.0,1.0,1
623,ET,SelfHarm,1,1.0,1.0,1
623,ET,Insult,2,1.0,1.0,1
623,ET,SexualContent,2,1.0,1.0,1
215,ET,Toxicity,4,5.0,3.0,3
215,ET,IdentityAttack,2,3.0,1.0,1
215,ET,Bias,2,3.0,1.0,1
215,ET,Microaggression,1,3.0,1.0,1
215,ET,Violence,1,1.0,1.0,1
215,ET,SelfHarm,1,1.0,1.0,1
215,ET,Insult,2,3.0,3.0,3
215,ET,SexualContent,1,1.0,1.0,1
514,ET,Toxicity,4,,3.0,5
514,ET,IdentityAttack,3,,3.0,3
514,ET,Bias,3,,3.0,3
514,ET,Microaggression,1,,1.0,1
514,ET,Violence,2,,1.0,3
514,ET,SelfHarm,1,,1.0,1
514,ET,Insult,3,,3.0,3
514,ET,SexualContent,1,,1.0,1
881,ET,Toxicity,1,3.0,1.0,1
881,ET,IdentityAttack,1,2.0,1.0,1
881,ET,Bias,1,2.0,1.0,1
881,ET,Microaggression,1,2.0,1.0,1
881,ET,Violence,1,1.0,1.0,1
881,ET,SelfHarm,1,1.0,1.0,1
881,ET,Insult,1,2.0,1.0,1
881,ET,SexualContent,1,1.0,1.0,1
216,ET,Toxicity,5,3.0,3.0,4
216,ET,IdentityAttack,1,2.0,1.0,1
216,ET,Bias,1,1.0,1.0,1
216,ET,Microaggression,1,1.0,1.0,1
216,ET,Violence,1,1.0,1.0,1
216,ET,SelfHarm,1,1.0,1.0,1
216,ET,Insult,2,2.0,1.0,1
216,ET,SexualContent,3,3.0,3.0,3
234,ET,Toxicity,3,3.0,3.0,3
234,ET,IdentityAttack,3,3.0,3.0,3
234,ET,Bias,2,3.0,3.0,3
234,ET,Microaggression,1,3.0,1.0,1
234,ET,Violence,1,1.0,1.0,1
234,ET,SelfHarm,1,1.0,1.0,1
234,ET,Insult,3,3.0,3.0,3
234,ET,SexualContent,1,1.0,1.0,1
523,FI,Toxicity,2,5.0,5.0,5
523,FI,IdentityAttack,2,3.0,3.0,3
523,FI,Bias,1,3.0,3.0,3
523,FI,Microaggression,1,1.0,1.0,1
523,FI,Violence,2,3.0,3.0,3
523,FI,SelfHarm,1,1.0,1.0,1
523,FI,Insult,1,3.0,3.0,3
523,FI,SexualContent,1,1.0,1.0,1
440,FI,Toxicity,3,5.0,3.0,3
440,FI,IdentityAttack,1,3.0,3.0,3
440,FI,Bias,1,3.0,3.0,3
440,FI,Microaggression,1,3.0,1.0,1
440,FI,Violence,2,3.0,1.0,1
440,FI,SelfHarm,1,1.0,1.0,1
440,FI,Insult,3,3.0,3.0,3
440,FI,SexualContent,1,1.0,1.0,1
118,FI,Toxicity,2,5.0,3.0,3
118,FI,IdentityAttack,1,3.0,1.0,3
118,FI,Bias,1,3.0,1.0,3
118,FI,Microaggression,1,3.0,1.0,1
118,FI,Violence,1,3.0,1.0,1
118,FI,SelfHarm,1,1.0,1.0,1
118,FI,Insult,2,3.0,3.0,3
118,FI,SexualContent,1,1.0,1.0,1
1092,FI,Toxicity,2,3.0,3.0,3
1092,FI,IdentityAttack,3,2.0,1.0,3
1092,FI,Bias,1,3.0,1.0,3
1092,FI,Microaggression,1,2.0,1.0,1
1092,FI,Violence,1,1.0,1.0,1
1092,FI,SelfHarm,1,1.0,1.0,1
1092,FI,Insult,2,2.0,3.0,3
1092,FI,SexualContent,1,1.0,1.0,1
469,FI,Toxicity,2,5.0,3.0,3
469,FI,IdentityAttack,3,3.0,3.0,3
469,FI,Bias,1,3.0,3.0,3
